title,price,contract_months,km_year,fuel_type,color,warranty,maintenance,tires,power,co2_emiss,doors,gear,status,chassis,height,length,width,trunk_vol,max_speed,seats,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
OPEL Combo,289,60,30.000,Diesel,BLANCO,Incluido,Incluido,Incluido,75cv(55Kw),110 Co gr/km,4,Manual,Nuevo,Furgon,"179,6 cm","440,3 cm","181,7 cm",0 l,166 km/h,2,"4,1 l","3,1 l","4,0 l",1.378 kg,50 l,"0,0 s"
OPEL Combo,272,60,25.000,Diesel,BLANCO,Incluido,Incluido,Incluido,75cv(55Kw),110 Co gr/km,4,Manual,Nuevo,Furgon,"179,6 cm","440,3 cm","181,7 cm",0 l,166 km/h,2,"4,1 l","3,1 l","4,0 l",1.378 kg,50 l,"0,0 s"
OPEL Combo,256,60,20.000,Diesel,BLANCO,Incluido,Incluido,Incluido,75cv(55Kw),110 Co gr/km,4,Manual,Nuevo,Furgon,"179,6 cm","440,3 cm","181,7 cm",0 l,166 km/h,2,"4,1 l","3,1 l","4,0 l",1.378 kg,50 l,"0,0 s"
OPEL Combo,267,36,10.000,Diesel,BLANCO,Incluido,Incluido,Incluido,75cv(55Kw),110 Co gr/km,4,Manual,Nuevo,Furgon,"179,6 cm","440,3 cm","181,7 cm",0 l,166 km/h,2,"4,1 l","3,1 l","4,0 l",1.378 kg,50 l,"0,0 s"
OPEL Combo,280,36,15.000,Diesel,BLANCO,Incluido,Incluido,Incluido,75cv(55Kw),110 Co gr/km,4,Manual,Nuevo,Furgon,"179,6 cm","440,3 cm","181,7 cm",0 l,166 km/h,2,"4,1 l","3,1 l","4,0 l",1.378 kg,50 l,"0,0 s"
OPEL Combo,293,36,20.000,Diesel,BLANCO,Incluido,Incluido,Incluido,75cv(55Kw),110 Co gr/km,4,Manual,Nuevo,Furgon,"179,6 cm","440,3 cm","181,7 cm",0 l,166 km/h,2,"4,1 l","3,1 l","4,0 l",1.378 kg,50 l,"0,0 s"
OPEL Combo,305,36,25.000,Diesel,BLANCO,Incluido,Incluido,Incluido,75cv(55Kw),110 Co gr/km,4,Manual,Nuevo,Furgon,"179,6 cm","440,3 cm","181,7 cm",0 l,166 km/h,2,"4,1 l","3,1 l","4,0 l",1.378 kg,50 l,"0,0 s"
OPEL Combo,323,36,30.000,Diesel,BLANCO,Incluido,Incluido,Incluido,75cv(55Kw),110 Co gr/km,4,Manual,Nuevo,Furgon,"179,6 cm","440,3 cm","181,7 cm",0 l,166 km/h,2,"4,1 l","3,1 l","4,0 l",1.378 kg,50 l,"0,0 s"
OPEL Combo,242,36,10.000,Diesel,BLANCO,Incluido,Incluido,Incluido,100cv(75Kw),105 Co gr/km,5,Manual,Nuevo,Monovolumen,"179,6 cm","440,3 cm","184,8 cm",597 l,175 km/h,5,"4,5 l","4,0 l","4,2 l",1.473 kg,50 l,"12,0 s"
OPEL Combo,258,36,15.000,Diesel,BLANCO,Incluido,Incluido,Incluido,100cv(75Kw),105 Co gr/km,5,Manual,Nuevo,Monovolumen,"179,6 cm","440,3 cm","184,8 cm",597 l,175 km/h,5,"4,5 l","4,0 l","4,2 l",1.473 kg,50 l,"12,0 s"
OPEL Combo,239,60,15.000,Diesel,BLANCO,Incluido,Incluido,Incluido,75cv(55Kw),110 Co gr/km,4,Manual,Nuevo,Furgon,"179,6 cm","440,3 cm","181,7 cm",0 l,166 km/h,2,"4,1 l","3,1 l","4,0 l",1.378 kg,50 l,"0,0 s"
OPEL Corsa,276,36,30.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,100cv(74Kw),96 Co gr/km,5,Manual,Nuevo,Berlina,"143,5 cm","406,0 cm","176,5 cm",309 l,188 km/h,5,"5,2 l","3,6 l","4,2 l",1.165 kg,44 l,"9,0 s"
OPEL Corsa,262,36,25.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,100cv(74Kw),96 Co gr/km,5,Manual,Nuevo,Berlina,"143,5 cm","406,0 cm","176,5 cm",309 l,188 km/h,5,"5,2 l","3,6 l","4,2 l",1.165 kg,44 l,"9,0 s"
OPEL Corsa,250,36,20.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,100cv(74Kw),96 Co gr/km,5,Manual,Nuevo,Berlina,"143,5 cm","406,0 cm","176,5 cm",309 l,188 km/h,5,"5,2 l","3,6 l","4,2 l",1.165 kg,44 l,"9,0 s"
OPEL Corsa,237,36,15.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,100cv(74Kw),96 Co gr/km,5,Manual,Nuevo,Berlina,"143,5 cm","406,0 cm","176,5 cm",309 l,188 km/h,5,"5,2 l","3,6 l","4,2 l",1.165 kg,44 l,"9,0 s"
OPEL Corsa,221,36,10.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,100cv(74Kw),96 Co gr/km,5,Manual,Nuevo,Berlina,"143,5 cm","406,0 cm","176,5 cm",309 l,188 km/h,5,"5,2 l","3,6 l","4,2 l",1.165 kg,44 l,"9,0 s"
OPEL Corsa,261,48,30.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,100cv(74Kw),96 Co gr/km,5,Manual,Nuevo,Berlina,"143,5 cm","406,0 cm","176,5 cm",309 l,188 km/h,5,"5,2 l","3,6 l","4,2 l",1.165 kg,44 l,"9,0 s"
OPEL Corsa,249,48,25.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,100cv(74Kw),96 Co gr/km,5,Manual,Nuevo,Berlina,"143,5 cm","406,0 cm","176,5 cm",309 l,188 km/h,5,"5,2 l","3,6 l","4,2 l",1.165 kg,44 l,"9,0 s"
OPEL Corsa,236,48,20.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,100cv(74Kw),96 Co gr/km,5,Manual,Nuevo,Berlina,"143,5 cm","406,0 cm","176,5 cm",309 l,188 km/h,5,"5,2 l","3,6 l","4,2 l",1.165 kg,44 l,"9,0 s"
OPEL Corsa,224,48,15.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,100cv(74Kw),96 Co gr/km,5,Manual,Nuevo,Berlina,"143,5 cm","406,0 cm","176,5 cm",309 l,188 km/h,5,"5,2 l","3,6 l","4,2 l",1.165 kg,44 l,"9,0 s"
OPEL Corsa,210,48,10.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,100cv(74Kw),96 Co gr/km,5,Manual,Nuevo,Berlina,"143,5 cm","406,0 cm","176,5 cm",309 l,188 km/h,5,"5,2 l","3,6 l","4,2 l",1.165 kg,44 l,"9,0 s"
OPEL Corsa,250,60,30.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,100cv(74Kw),96 Co gr/km,5,Manual,Nuevo,Berlina,"143,5 cm","406,0 cm","176,5 cm",309 l,188 km/h,5,"5,2 l","3,6 l","4,2 l",1.165 kg,44 l,"9,0 s"
OPEL Corsa,238,60,25.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,100cv(74Kw),96 Co gr/km,5,Manual,Nuevo,Berlina,"143,5 cm","406,0 cm","176,5 cm",309 l,188 km/h,5,"5,2 l","3,6 l","4,2 l",1.165 kg,44 l,"9,0 s"
OPEL Corsa,227,60,20.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,100cv(74Kw),96 Co gr/km,5,Manual,Nuevo,Berlina,"143,5 cm","406,0 cm","176,5 cm",309 l,188 km/h,5,"5,2 l","3,6 l","4,2 l",1.165 kg,44 l,"9,0 s"
OPEL Corsa,215,60,15.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,100cv(74Kw),96 Co gr/km,5,Manual,Nuevo,Berlina,"143,5 cm","406,0 cm","176,5 cm",309 l,188 km/h,5,"5,2 l","3,6 l","4,2 l",1.165 kg,44 l,"9,0 s"
OPEL Corsa,204,60,10.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,100cv(74Kw),96 Co gr/km,5,Manual,Nuevo,Berlina,"143,5 cm","406,0 cm","176,5 cm",309 l,188 km/h,5,"5,2 l","3,6 l","4,2 l",1.165 kg,44 l,"9,0 s"
OPEL Combo,229,60,10.000,Diesel,BLANCO,Incluido,Incluido,Incluido,75cv(55Kw),110 Co gr/km,4,Manual,Nuevo,Furgon,"179,6 cm","440,3 cm","181,7 cm",0 l,166 km/h,2,"4,1 l","3,1 l","4,0 l",1.378 kg,50 l,"0,0 s"
OPEL Combo,273,36,20.000,Diesel,BLANCO,Incluido,Incluido,Incluido,100cv(75Kw),105 Co gr/km,5,Manual,Nuevo,Monovolumen,"179,6 cm","440,3 cm","184,8 cm",597 l,175 km/h,5,"4,5 l","4,0 l","4,2 l",1.473 kg,50 l,"12,0 s"
OPEL Combo,287,36,25.000,Diesel,BLANCO,Incluido,Incluido,Incluido,100cv(75Kw),105 Co gr/km,5,Manual,Nuevo,Monovolumen,"179,6 cm","440,3 cm","184,8 cm",597 l,175 km/h,5,"4,5 l","4,0 l","4,2 l",1.473 kg,50 l,"12,0 s"
OPEL Combo,309,36,30.000,Diesel,BLANCO,Incluido,Incluido,Incluido,100cv(75Kw),105 Co gr/km,5,Manual,Nuevo,Monovolumen,"179,6 cm","440,3 cm","184,8 cm",597 l,175 km/h,5,"4,5 l","4,0 l","4,2 l",1.473 kg,50 l,"12,0 s"
OPEL Combo,233,48,10.000,Diesel,BLANCO,Incluido,Incluido,Incluido,100cv(75Kw),105 Co gr/km,5,Manual,Nuevo,Monovolumen,"179,6 cm","440,3 cm","184,8 cm",597 l,175 km/h,5,"4,5 l","4,0 l","4,2 l",1.473 kg,50 l,"12,0 s"
OPEL Combo,249,48,15.000,Diesel,BLANCO,Incluido,Incluido,Incluido,100cv(75Kw),105 Co gr/km,5,Manual,Nuevo,Monovolumen,"179,6 cm","440,3 cm","184,8 cm",597 l,175 km/h,5,"4,5 l","4,0 l","4,2 l",1.473 kg,50 l,"12,0 s"
OPEL Combo,261,48,20.000,Diesel,BLANCO,Incluido,Incluido,Incluido,100cv(75Kw),105 Co gr/km,5,Manual,Nuevo,Monovolumen,"179,6 cm","440,3 cm","184,8 cm",597 l,175 km/h,5,"4,5 l","4,0 l","4,2 l",1.473 kg,50 l,"12,0 s"
OPEL Combo,282,48,25.000,Diesel,BLANCO,Incluido,Incluido,Incluido,100cv(75Kw),105 Co gr/km,5,Manual,Nuevo,Monovolumen,"179,6 cm","440,3 cm","184,8 cm",597 l,175 km/h,5,"4,5 l","4,0 l","4,2 l",1.473 kg,50 l,"12,0 s"
OPEL Combo,299,48,30.000,Diesel,BLANCO,Incluido,Incluido,Incluido,100cv(75Kw),105 Co gr/km,5,Manual,Nuevo,Monovolumen,"179,6 cm","440,3 cm","184,8 cm",597 l,175 km/h,5,"4,5 l","4,0 l","4,2 l",1.473 kg,50 l,"12,0 s"
OPEL Combo,222,60,10.000,Diesel,BLANCO,Incluido,Incluido,Incluido,100cv(75Kw),105 Co gr/km,5,Manual,Nuevo,Monovolumen,"179,6 cm","440,3 cm","184,8 cm",597 l,175 km/h,5,"4,5 l","4,0 l","4,2 l",1.473 kg,50 l,"12,0 s"
OPEL Combo,233,60,15.000,Diesel,BLANCO,Incluido,Incluido,Incluido,100cv(75Kw),105 Co gr/km,5,Manual,Nuevo,Monovolumen,"179,6 cm","440,3 cm","184,8 cm",597 l,175 km/h,5,"4,5 l","4,0 l","4,2 l",1.473 kg,50 l,"12,0 s"
OPEL Combo,253,60,20.000,Diesel,BLANCO,Incluido,Incluido,Incluido,100cv(75Kw),105 Co gr/km,5,Manual,Nuevo,Monovolumen,"179,6 cm","440,3 cm","184,8 cm",597 l,175 km/h,5,"4,5 l","4,0 l","4,2 l",1.473 kg,50 l,"12,0 s"
OPEL Combo,271,60,25.000,Diesel,BLANCO,Incluido,Incluido,Incluido,100cv(75Kw),105 Co gr/km,5,Manual,Nuevo,Monovolumen,"179,6 cm","440,3 cm","184,8 cm",597 l,175 km/h,5,"4,5 l","4,0 l","4,2 l",1.473 kg,50 l,"12,0 s"
OPEL Combo,290,60,30.000,Diesel,BLANCO,Incluido,Incluido,Incluido,100cv(75Kw),105 Co gr/km,5,Manual,Nuevo,Monovolumen,"179,6 cm","440,3 cm","184,8 cm",597 l,175 km/h,5,"4,5 l","4,0 l","4,2 l",1.473 kg,50 l,"12,0 s"
DS DS3 Crossback,291,36,10.000,Diesel,GRIS,Incluido,Incluido,Incluido,100cv(75Kw),97 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,4 cm","411,8 cm","179,1 cm",350 l,180 km/h,5,"4,2 l","3,4 l","3,7 l",1.205 kg,41 l,"11,0 s"
DS DS3 Crossback,316,36,15.000,Diesel,GRIS,Incluido,Incluido,Incluido,100cv(75Kw),97 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,4 cm","411,8 cm","179,1 cm",350 l,180 km/h,5,"4,2 l","3,4 l","3,7 l",1.205 kg,41 l,"11,0 s"
DS DS3 Crossback,334,36,20.000,Diesel,GRIS,Incluido,Incluido,Incluido,100cv(75Kw),97 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,4 cm","411,8 cm","179,1 cm",350 l,180 km/h,5,"4,2 l","3,4 l","3,7 l",1.205 kg,41 l,"11,0 s"
DS DS3 Crossback,350,36,25.000,Diesel,GRIS,Incluido,Incluido,Incluido,100cv(75Kw),97 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,4 cm","411,8 cm","179,1 cm",350 l,180 km/h,5,"4,2 l","3,4 l","3,7 l",1.205 kg,41 l,"11,0 s"
DS DS3 Crossback,380,36,30.000,Diesel,GRIS,Incluido,Incluido,Incluido,100cv(75Kw),97 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,4 cm","411,8 cm","179,1 cm",350 l,180 km/h,5,"4,2 l","3,4 l","3,7 l",1.205 kg,41 l,"11,0 s"
DS DS3 Crossback,277,48,10.000,Diesel,GRIS,Incluido,Incluido,Incluido,100cv(75Kw),97 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,4 cm","411,8 cm","179,1 cm",350 l,180 km/h,5,"4,2 l","3,4 l","3,7 l",1.205 kg,41 l,"11,0 s"
DS DS3 Crossback,297,48,15.000,Diesel,GRIS,Incluido,Incluido,Incluido,100cv(75Kw),97 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,4 cm","411,8 cm","179,1 cm",350 l,180 km/h,5,"4,2 l","3,4 l","3,7 l",1.205 kg,41 l,"11,0 s"
DS DS3 Crossback,313,48,20.000,Diesel,GRIS,Incluido,Incluido,Incluido,100cv(75Kw),97 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,4 cm","411,8 cm","179,1 cm",350 l,180 km/h,5,"4,2 l","3,4 l","3,7 l",1.205 kg,41 l,"11,0 s"
DS DS3 Crossback,342,48,25.000,Diesel,GRIS,Incluido,Incluido,Incluido,100cv(75Kw),97 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,4 cm","411,8 cm","179,1 cm",350 l,180 km/h,5,"4,2 l","3,4 l","3,7 l",1.205 kg,41 l,"11,0 s"
DS DS3 Crossback,359,48,30.000,Diesel,GRIS,Incluido,Incluido,Incluido,100cv(75Kw),97 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,4 cm","411,8 cm","179,1 cm",350 l,180 km/h,5,"4,2 l","3,4 l","3,7 l",1.205 kg,41 l,"11,0 s"
DS DS3 Crossback,268,60,10.000,Diesel,GRIS,Incluido,Incluido,Incluido,100cv(75Kw),97 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,4 cm","411,8 cm","179,1 cm",350 l,180 km/h,5,"4,2 l","3,4 l","3,7 l",1.205 kg,41 l,"11,0 s"
DS DS3 Crossback,282,60,15.000,Diesel,GRIS,Incluido,Incluido,Incluido,100cv(75Kw),97 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,4 cm","411,8 cm","179,1 cm",350 l,180 km/h,5,"4,2 l","3,4 l","3,7 l",1.205 kg,41 l,"11,0 s"
DS DS3 Crossback,307,60,20.000,Diesel,GRIS,Incluido,Incluido,Incluido,100cv(75Kw),97 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,4 cm","411,8 cm","179,1 cm",350 l,180 km/h,5,"4,2 l","3,4 l","3,7 l",1.205 kg,41 l,"11,0 s"
DS DS3 Crossback,330,60,25.000,Diesel,GRIS,Incluido,Incluido,Incluido,100cv(75Kw),97 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,4 cm","411,8 cm","179,1 cm",350 l,180 km/h,5,"4,2 l","3,4 l","3,7 l",1.205 kg,41 l,"11,0 s"
DS DS3 Crossback,352,60,30.000,Diesel,GRIS,Incluido,Incluido,Incluido,100cv(75Kw),97 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,4 cm","411,8 cm","179,1 cm",350 l,180 km/h,5,"4,2 l","3,4 l","3,7 l",1.205 kg,41 l,"11,0 s"
PEUGEOT 5008,382,60,20.000,Diesel,GRIS,Incluido,Incluido,Incluido,130cv(96Kw),102 Co gr/km,5,Manual,Nuevo,Todo Terreno,"165,1 cm","464,1 cm","184,4 cm",780 l,191 km/h,7,"4,4 l","3,6 l","3,9 l",1.430 kg,56 l,"12,0 s"
PEUGEOT 5008,407,60,25.000,Diesel,GRIS,Incluido,Incluido,Incluido,130cv(96Kw),102 Co gr/km,5,Manual,Nuevo,Todo Terreno,"165,1 cm","464,1 cm","184,4 cm",780 l,191 km/h,7,"4,4 l","3,6 l","3,9 l",1.430 kg,56 l,"12,0 s"
PEUGEOT 5008,430,60,30.000,Diesel,GRIS,Incluido,Incluido,Incluido,130cv(96Kw),102 Co gr/km,5,Manual,Nuevo,Todo Terreno,"165,1 cm","464,1 cm","184,4 cm",780 l,191 km/h,7,"4,4 l","3,6 l","3,9 l",1.430 kg,56 l,"12,0 s"
PEUGEOT 5008,341,48,10.000,Diesel,GRIS,Incluido,Incluido,Incluido,130cv(96Kw),102 Co gr/km,5,Manual,Nuevo,Todo Terreno,"165,1 cm","464,1 cm","184,4 cm",780 l,191 km/h,7,"4,4 l","3,6 l","3,9 l",1.430 kg,56 l,"12,0 s"
PEUGEOT 5008,370,48,15.000,Diesel,GRIS,Incluido,Incluido,Incluido,130cv(96Kw),102 Co gr/km,5,Manual,Nuevo,Todo Terreno,"165,1 cm","464,1 cm","184,4 cm",780 l,191 km/h,7,"4,4 l","3,6 l","3,9 l",1.430 kg,56 l,"12,0 s"
PEUGEOT 5008,387,48,20.000,Diesel,GRIS,Incluido,Incluido,Incluido,130cv(96Kw),102 Co gr/km,5,Manual,Nuevo,Todo Terreno,"165,1 cm","464,1 cm","184,4 cm",780 l,191 km/h,7,"4,4 l","3,6 l","3,9 l",1.430 kg,56 l,"12,0 s"
PEUGEOT 5008,422,48,25.000,Diesel,GRIS,Incluido,Incluido,Incluido,130cv(96Kw),102 Co gr/km,5,Manual,Nuevo,Todo Terreno,"165,1 cm","464,1 cm","184,4 cm",780 l,191 km/h,7,"4,4 l","3,6 l","3,9 l",1.430 kg,56 l,"12,0 s"
PEUGEOT 5008,439,48,30.000,Diesel,GRIS,Incluido,Incluido,Incluido,130cv(96Kw),102 Co gr/km,5,Manual,Nuevo,Todo Terreno,"165,1 cm","464,1 cm","184,4 cm",780 l,191 km/h,7,"4,4 l","3,6 l","3,9 l",1.430 kg,56 l,"12,0 s"
PEUGEOT 5008,356,36,10.000,Diesel,GRIS,Incluido,Incluido,Incluido,130cv(96Kw),102 Co gr/km,5,Manual,Nuevo,Todo Terreno,"165,1 cm","464,1 cm","184,4 cm",780 l,191 km/h,7,"4,4 l","3,6 l","3,9 l",1.430 kg,56 l,"12,0 s"
PEUGEOT 5008,391,36,15.000,Diesel,GRIS,Incluido,Incluido,Incluido,130cv(96Kw),102 Co gr/km,5,Manual,Nuevo,Todo Terreno,"165,1 cm","464,1 cm","184,4 cm",780 l,191 km/h,7,"4,4 l","3,6 l","3,9 l",1.430 kg,56 l,"12,0 s"
PEUGEOT 5008,411,36,20.000,Diesel,GRIS,Incluido,Incluido,Incluido,130cv(96Kw),102 Co gr/km,5,Manual,Nuevo,Todo Terreno,"165,1 cm","464,1 cm","184,4 cm",780 l,191 km/h,7,"4,4 l","3,6 l","3,9 l",1.430 kg,56 l,"12,0 s"
PEUGEOT 5008,428,36,25.000,Diesel,GRIS,Incluido,Incluido,Incluido,130cv(96Kw),102 Co gr/km,5,Manual,Nuevo,Todo Terreno,"165,1 cm","464,1 cm","184,4 cm",780 l,191 km/h,7,"4,4 l","3,6 l","3,9 l",1.430 kg,56 l,"12,0 s"
PEUGEOT 5008,467,36,30.000,Diesel,GRIS,Incluido,Incluido,Incluido,130cv(96Kw),102 Co gr/km,5,Manual,Nuevo,Todo Terreno,"165,1 cm","464,1 cm","184,4 cm",780 l,191 km/h,7,"4,4 l","3,6 l","3,9 l",1.430 kg,56 l,"12,0 s"
PEUGEOT 2008,285,36,10.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),105 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,0 cm","430,0 cm","177,0 cm",405 l,188 km/h,5,"5,5 l","4,0 l","4,6 l",1.192 kg,44 l,"10,0 s"
PEUGEOT 2008,314,36,15.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),105 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,0 cm","430,0 cm","177,0 cm",405 l,188 km/h,5,"5,5 l","4,0 l","4,6 l",1.192 kg,44 l,"10,0 s"
PEUGEOT 2008,332,36,20.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),105 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,0 cm","430,0 cm","177,0 cm",405 l,188 km/h,5,"5,5 l","4,0 l","4,6 l",1.192 kg,44 l,"10,0 s"
PEUGEOT 2008,348,36,25.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),105 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,0 cm","430,0 cm","177,0 cm",405 l,188 km/h,5,"5,5 l","4,0 l","4,6 l",1.192 kg,44 l,"10,0 s"
PEUGEOT 5008,336,60,10.000,Diesel,GRIS,Incluido,Incluido,Incluido,130cv(96Kw),102 Co gr/km,5,Manual,Nuevo,Todo Terreno,"165,1 cm","464,1 cm","184,4 cm",780 l,191 km/h,7,"4,4 l","3,6 l","3,9 l",1.430 kg,56 l,"12,0 s"
PEUGEOT 5008,351,60,15.000,Diesel,GRIS,Incluido,Incluido,Incluido,130cv(96Kw),102 Co gr/km,5,Manual,Nuevo,Todo Terreno,"165,1 cm","464,1 cm","184,4 cm",780 l,191 km/h,7,"4,4 l","3,6 l","3,9 l",1.430 kg,56 l,"12,0 s"
PEUGEOT 2008,382,36,30.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),105 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,0 cm","430,0 cm","177,0 cm",405 l,188 km/h,5,"5,5 l","4,0 l","4,6 l",1.192 kg,44 l,"10,0 s"
PEUGEOT 2008,283,48,10.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),105 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,0 cm","430,0 cm","177,0 cm",405 l,188 km/h,5,"5,5 l","4,0 l","4,6 l",1.192 kg,44 l,"10,0 s"
PEUGEOT 2008,308,48,15.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),105 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,0 cm","430,0 cm","177,0 cm",405 l,188 km/h,5,"5,5 l","4,0 l","4,6 l",1.192 kg,44 l,"10,0 s"
PEUGEOT 2008,323,48,20.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),105 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,0 cm","430,0 cm","177,0 cm",405 l,188 km/h,5,"5,5 l","4,0 l","4,6 l",1.192 kg,44 l,"10,0 s"
PEUGEOT 2008,371,48,30.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),105 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,0 cm","430,0 cm","177,0 cm",405 l,188 km/h,5,"5,5 l","4,0 l","4,6 l",1.192 kg,44 l,"10,0 s"
PEUGEOT 2008,355,48,25.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),105 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,0 cm","430,0 cm","177,0 cm",405 l,188 km/h,5,"5,5 l","4,0 l","4,6 l",1.192 kg,44 l,"10,0 s"
PEUGEOT 2008,285,60,10.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),105 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,0 cm","430,0 cm","177,0 cm",405 l,188 km/h,5,"5,5 l","4,0 l","4,6 l",1.192 kg,44 l,"10,0 s"
PEUGEOT 2008,298,60,15.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),105 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,0 cm","430,0 cm","177,0 cm",405 l,188 km/h,5,"5,5 l","4,0 l","4,6 l",1.192 kg,44 l,"10,0 s"
PEUGEOT 2008,326,60,20.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),105 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,0 cm","430,0 cm","177,0 cm",405 l,188 km/h,5,"5,5 l","4,0 l","4,6 l",1.192 kg,44 l,"10,0 s"
PEUGEOT 2008,349,60,25.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),105 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,0 cm","430,0 cm","177,0 cm",405 l,188 km/h,5,"5,5 l","4,0 l","4,6 l",1.192 kg,44 l,"10,0 s"
PEUGEOT 2008,371,60,30.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),105 Co gr/km,5,Manual,Nuevo,Todo Terreno,"153,0 cm","430,0 cm","177,0 cm",405 l,188 km/h,5,"5,5 l","4,0 l","4,6 l",1.192 kg,44 l,"10,0 s"
FIAT Talento,354,60,25.000,Diesel,BLANCO,Incluido,Incluido,No incluido,120cv(88Kw),143 Co gr/km,4,Manual,Nuevo,Furgon,"197,1 cm","499,9 cm","195,6 cm",0 l,166 km/h,3,"7,2 l","5,8 l","6,4 l",1.726 kg,80 l,"0,0 s"
FIAT Talento,339,60,20.000,Diesel,BLANCO,Incluido,Incluido,No incluido,120cv(88Kw),143 Co gr/km,4,Manual,Nuevo,Furgon,"197,1 cm","499,9 cm","195,6 cm",0 l,166 km/h,3,"7,2 l","5,8 l","6,4 l",1.726 kg,80 l,"0,0 s"
FIAT Talento,326,60,15.000,Diesel,BLANCO,Incluido,Incluido,No incluido,120cv(88Kw),143 Co gr/km,4,Manual,Nuevo,Furgon,"197,1 cm","499,9 cm","195,6 cm",0 l,166 km/h,3,"7,2 l","5,8 l","6,4 l",1.726 kg,80 l,"0,0 s"
FIAT Talento,312,60,10.000,Diesel,BLANCO,Incluido,Incluido,No incluido,120cv(88Kw),143 Co gr/km,4,Manual,Nuevo,Furgon,"197,1 cm","499,9 cm","195,6 cm",0 l,166 km/h,3,"7,2 l","5,8 l","6,4 l",1.726 kg,80 l,"0,0 s"
FIAT Talento,471,48,50.000,Diesel,BLANCO,Incluido,Incluido,No incluido,120cv(88Kw),143 Co gr/km,4,Manual,Nuevo,Furgon,"197,1 cm","499,9 cm","195,6 cm",0 l,166 km/h,3,"7,2 l","5,8 l","6,4 l",1.726 kg,80 l,"0,0 s"
FIAT Talento,369,48,30.000,Diesel,BLANCO,Incluido,Incluido,No incluido,120cv(88Kw),143 Co gr/km,4,Manual,Nuevo,Furgon,"197,1 cm","499,9 cm","195,6 cm",0 l,166 km/h,3,"7,2 l","5,8 l","6,4 l",1.726 kg,80 l,"0,0 s"
